Fecha,Hora_Real,Mesa,Estado,Permanencia_Segundos
2026-06-13,02:09:38,Mesa 14,LIBERADA (fin video),87.0
2026-06-13,02:09:38,Mesa 15,LIBERADA (fin video),87.0
2026-06-13,02:09:38,Mesa 16,LIBERADA (fin video),85.3
2026-06-13,16:52:31,Mesa 1,OCUPADA,0.0
2026-06-13,16:52:31,Mesa 3,OCUPADA,0.0
2026-06-13,16:52:31,Mesa 5,OCUPADA,0.0
2026-06-13,16:52:31,Mesa 8,OCUPADA,0.0
2026-06-13,16:52:31,Mesa 10,OCUPADA,0.0
2026-06-13,16:52:31,Mesa 13,OCUPADA,0.0
2026-06-13,16:52:31,Mesa 14,OCUPADA,0.0
2026-06-13,16:52:31,Mesa 15,OCUPADA,0.0
2026-06-13,16:52:34,Mesa 16,OCUPADA,0.0
2026-06-13,16:52:36,Mesa 9,OCUPADA,0.0
2026-06-13,16:52:43,Mesa 12,OCUPADA,0.0
2026-06-13,16:52:45,Mesa 1,SIGUE OCUPADA,15.0
2026-06-13,16:52:45,Mesa 3,SIGUE OCUPADA,15.0
2026-06-13,16:52:45,Mesa 5,SIGUE OCUPADA,15.0
2026-06-13,16:52:45,Mesa 8,SIGUE OCUPADA,15.0
2026-06-13,16:52:45,Mesa 10,SIGUE OCUPADA,15.0
2026-06-13,16:52:45,Mesa 13,SIGUE OCUPADA,15.0
2026-06-13,16:52:45,Mesa 14,SIGUE OCUPADA,15.0
2026-06-13,16:52:45,Mesa 15,SIGUE OCUPADA,15.0
2026-06-13,16:52:46,Mesa 16,SIGUE OCUPADA,15.0
2026-06-13,16:52:49,Mesa 9,SIGUE OCUPADA,15.0
2026-06-13,16:52:53,Mesa 11,OCUPADA,0.0
2026-06-13,16:52:56,Mesa 12,SIGUE OCUPADA,15.0
2026-06-13,16:53:02,Mesa 1,SIGUE OCUPADA,30.0
2026-06-13,16:53:02,Mesa 3,SIGUE OCUPADA,30.0
2026-06-13,16:53:02,Mesa 5,SIGUE OCUPADA,30.0
2026-06-13,16:53:02,Mesa 8,SIGUE OCUPADA,30.0
2026-06-13,16:53:02,Mesa 10,SIGUE OCUPADA,30.0
2026-06-13,16:53:02,Mesa 13,SIGUE OCUPADA,30.0
2026-06-13,16:53:02,Mesa 14,SIGUE OCUPADA,30.0
2026-06-13,16:53:02,Mesa 15,SIGUE OCUPADA,30.0
2026-06-13,16:53:04,Mesa 16,SIGUE OCUPADA,30.0
2026-06-13,16:53:06,Mesa 11,SIGUE OCUPADA,15.5
2026-06-13,16:53:07,Mesa 9,SIGUE OCUPADA,30.0
2026-06-13,16:53:13,Mesa 12,SIGUE OCUPADA,30.0
2026-06-13,16:53:20,Mesa 1,SIGUE OCUPADA,45.0
2026-06-13,16:53:20,Mesa 3,SIGUE OCUPADA,45.0
2026-06-13,16:53:20,Mesa 5,SIGUE OCUPADA,45.0
2026-06-13,16:53:20,Mesa 8,SIGUE OCUPADA,45.0
2026-06-13,16:53:20,Mesa 10,SIGUE OCUPADA,45.0
2026-06-13,16:53:20,Mesa 13,SIGUE OCUPADA,45.0
2026-06-13,16:53:20,Mesa 14,SIGUE OCUPADA,45.0
2026-06-13,16:53:20,Mesa 15,SIGUE OCUPADA,45.0
2026-06-13,16:53:22,Mesa 16,SIGUE OCUPADA,45.0
2026-06-13,16:53:24,Mesa 11,SIGUE OCUPADA,30.5
2026-06-13,16:53:26,Mesa 9,SIGUE OCUPADA,46.0
2026-06-13,16:53:31,Mesa 12,SIGUE OCUPADA,45.0
2026-06-13,16:53:37,Mesa 1,SIGUE OCUPADA,60.0
2026-06-13,16:53:37,Mesa 5,SIGUE OCUPADA,60.0
2026-06-13,16:53:37,Mesa 8,SIGUE OCUPADA,60.0
2026-06-13,16:53:37,Mesa 10,SIGUE OCUPADA,60.0
2026-06-13,16:53:37,Mesa 14,SIGUE OCUPADA,60.0
2026-06-13,16:53:37,Mesa 15,SIGUE OCUPADA,60.0
2026-06-13,16:53:37,Mesa 13,SIGUE OCUPADA,60.2
2026-06-13,16:53:39,Mesa 16,SIGUE OCUPADA,60.0
2026-06-13,16:53:41,Mesa 11,SIGUE OCUPADA,45.5
2026-06-13,16:53:42,Mesa 3,LIBERADA,64.6
2026-06-13,16:53:43,Mesa 9,SIGUE OCUPADA,61.0
2026-06-13,16:53:50,Mesa 12,SIGUE OCUPADA,61.6
2026-06-13,16:53:55,Mesa 1,SIGUE OCUPADA,75.0
2026-06-13,16:53:55,Mesa 5,SIGUE OCUPADA,75.0
2026-06-13,16:53:55,Mesa 8,SIGUE OCUPADA,75.0
2026-06-13,16:53:55,Mesa 10,SIGUE OCUPADA,75.0
2026-06-13,16:53:55,Mesa 14,SIGUE OCUPADA,75.0
2026-06-13,16:53:55,Mesa 15,SIGUE OCUPADA,75.0
2026-06-13,16:53:55,Mesa 13,SIGUE OCUPADA,75.2
2026-06-13,16:53:57,Mesa 16,SIGUE OCUPADA,75.0
2026-06-13,16:53:59,Mesa 11,SIGUE OCUPADA,60.6
2026-06-13,16:54:00,Mesa 9,SIGUE OCUPADA,76.0
2026-06-13,16:54:09,Mesa 12,SIGUE OCUPADA,77.4
2026-06-13,16:54:10,Mesa 9,LIBERADA,84.0
2026-06-13,16:54:12,Mesa 1,SIGUE OCUPADA,90.0
2026-06-13,16:54:12,Mesa 5,SIGUE OCUPADA,90.0
2026-06-13,16:54:12,Mesa 10,SIGUE OCUPADA,90.0
2026-06-13,16:54:12,Mesa 14,SIGUE OCUPADA,90.0
2026-06-13,16:54:12,Mesa 15,SIGUE OCUPADA,90.0
2026-06-13,16:54:12,Mesa 13,SIGUE OCUPADA,90.2
2026-06-13,16:54:14,Mesa 16,SIGUE OCUPADA,90.0
2026-06-13,16:54:16,Mesa 11,SIGUE OCUPADA,75.6
2026-06-13,16:54:20,Mesa 8,LIBERADA,96.2
2026-06-13,16:54:29,Mesa 12,SIGUE OCUPADA,94.9
2026-06-13,16:54:30,Mesa 1,SIGUE OCUPADA,105.0
2026-06-13,16:54:30,Mesa 5,SIGUE OCUPADA,105.0
2026-06-13,16:54:30,Mesa 10,SIGUE OCUPADA,105.0
2026-06-13,16:54:30,Mesa 14,SIGUE OCUPADA,105.0
2026-06-13,16:54:30,Mesa 15,SIGUE OCUPADA,105.0
2026-06-13,16:54:32,Mesa 16,SIGUE OCUPADA,105.0
2026-06-13,16:54:33,Mesa 13,SIGUE OCUPADA,108.0
2026-06-13,16:54:34,Mesa 11,SIGUE OCUPADA,90.6
2026-06-13,16:54:47,Mesa 12,SIGUE OCUPADA,110.1
2026-06-13,16:54:47,Mesa 1,SIGUE OCUPADA,120.0
2026-06-13,16:54:47,Mesa 5,SIGUE OCUPADA,120.0
2026-06-13,16:54:47,Mesa 10,SIGUE OCUPADA,120.0
2026-06-13,16:54:47,Mesa 14,SIGUE OCUPADA,120.0
2026-06-13,16:54:47,Mesa 15,SIGUE OCUPADA,120.0
2026-06-13,16:54:49,Mesa 16,SIGUE OCUPADA,120.0
2026-06-13,16:54:51,Mesa 13,SIGUE OCUPADA,123.0
2026-06-13,16:54:52,Mesa 11,SIGUE OCUPADA,105.6
2026-06-13,16:55:05,Mesa 12,SIGUE OCUPADA,125.1
2026-06-13,16:55:05,Mesa 1,SIGUE OCUPADA,135.0
2026-06-13,16:55:05,Mesa 5,SIGUE OCUPADA,135.0
2026-06-13,16:55:05,Mesa 10,SIGUE OCUPADA,135.0
2026-06-13,16:55:05,Mesa 14,SIGUE OCUPADA,135.0
2026-06-13,16:55:05,Mesa 15,SIGUE OCUPADA,135.0
2026-06-13,16:55:07,Mesa 16,SIGUE OCUPADA,135.0
2026-06-13,16:55:08,Mesa 13,SIGUE OCUPADA,138.0
2026-06-13,16:55:16,Mesa 11,SIGUE OCUPADA,126.0
2026-06-13,16:55:23,Mesa 12,SIGUE OCUPADA,140.1
2026-06-13,16:55:23,Mesa 1,SIGUE OCUPADA,150.0
2026-06-13,16:55:23,Mesa 5,SIGUE OCUPADA,150.0
2026-06-13,16:55:23,Mesa 10,SIGUE OCUPADA,150.0
2026-06-13,16:55:23,Mesa 14,SIGUE OCUPADA,150.0
2026-06-13,16:55:23,Mesa 15,SIGUE OCUPADA,150.0
2026-06-13,16:55:25,Mesa 16,SIGUE OCUPADA,150.0
2026-06-13,16:55:26,Mesa 9,OCUPADA,0.0
2026-06-13,16:55:26,Mesa 13,SIGUE OCUPADA,153.0
2026-06-13,16:55:35,Mesa 11,SIGUE OCUPADA,142.3
2026-06-13,16:55:39,Mesa 9,SIGUE OCUPADA,15.0
2026-06-13,16:55:40,Mesa 12,SIGUE OCUPADA,155.1
2026-06-13,16:55:41,Mesa 1,SIGUE OCUPADA,165.0
2026-06-13,16:55:41,Mesa 5,SIGUE OCUPADA,165.0
2026-06-13,16:55:41,Mesa 10,SIGUE OCUPADA,165.0
2026-06-13,16:55:41,Mesa 14,SIGUE OCUPADA,165.0
2026-06-13,16:55:41,Mesa 15,SIGUE OCUPADA,165.0
2026-06-13,16:55:43,Mesa 16,SIGUE OCUPADA,165.0
2026-06-13,16:55:45,Mesa 13,SIGUE OCUPADA,168.0
2026-06-13,16:55:55,Mesa 11,SIGUE OCUPADA,157.3
2026-06-13,16:55:56,Mesa 9,LIBERADA,27.0
2026-06-13,16:56:01,Mesa 12,SIGUE OCUPADA,170.1
2026-06-13,16:56:02,Mesa 1,SIGUE OCUPADA,180.0
2026-06-13,16:56:02,Mesa 5,SIGUE OCUPADA,180.0
2026-06-13,16:56:02,Mesa 10,SIGUE OCUPADA,180.0
2026-06-13,16:56:02,Mesa 14,SIGUE OCUPADA,180.0
2026-06-13,16:56:02,Mesa 15,SIGUE OCUPADA,180.6
2026-06-13,16:56:03,Mesa 16,SIGUE OCUPADA,180.0
2026-06-13,16:56:05,Mesa 13,SIGUE OCUPADA,183.0
2026-06-13,16:56:15,Mesa 11,SIGUE OCUPADA,173.8
2026-06-13,16:56:19,Mesa 12,SIGUE OCUPADA,185.1
2026-06-13,16:56:19,Mesa 1,SIGUE OCUPADA,195.0
2026-06-13,16:56:19,Mesa 5,SIGUE OCUPADA,195.0
2026-06-13,16:56:19,Mesa 10,SIGUE OCUPADA,195.0
2026-06-13,16:56:19,Mesa 14,SIGUE OCUPADA,195.0
2026-06-13,16:56:20,Mesa 15,SIGUE OCUPADA,195.6
2026-06-13,16:56:21,Mesa 16,SIGUE OCUPADA,195.0
2026-06-13,16:56:23,Mesa 13,SIGUE OCUPADA,198.0
2026-06-13,16:56:36,Mesa 12,SIGUE OCUPADA,200.1
2026-06-13,16:56:37,Mesa 1,SIGUE OCUPADA,210.0
2026-06-13,16:56:37,Mesa 5,SIGUE OCUPADA,210.0
2026-06-13,16:56:37,Mesa 10,SIGUE OCUPADA,210.0
2026-06-13,16:56:37,Mesa 11,SIGUE OCUPADA,192.0
2026-06-13,16:56:37,Mesa 14,SIGUE OCUPADA,210.0
2026-06-13,16:56:37,Mesa 15,SIGUE OCUPADA,210.6
2026-06-13,16:56:38,Mesa 16,SIGUE OCUPADA,210.0
2026-06-13,16:56:40,Mesa 13,SIGUE OCUPADA,213.0
2026-06-13,16:56:54,Mesa 12,SIGUE OCUPADA,215.1
2026-06-13,16:56:54,Mesa 1,SIGUE OCUPADA,225.0
2026-06-13,16:56:54,Mesa 5,SIGUE OCUPADA,225.0
2026-06-13,16:56:54,Mesa 10,SIGUE OCUPADA,225.0
2026-06-13,16:56:54,Mesa 11,SIGUE OCUPADA,207.0
2026-06-13,16:56:54,Mesa 14,SIGUE OCUPADA,225.0
2026-06-13,16:56:55,Mesa 15,SIGUE OCUPADA,225.6
2026-06-13,16:56:56,Mesa 16,SIGUE OCUPADA,225.0
2026-06-13,16:56:57,Mesa 13,SIGUE OCUPADA,228.0
2026-06-13,16:57:09,Mesa 11,LIBERADA,220.0
2026-06-13,16:57:11,Mesa 12,SIGUE OCUPADA,230.1
2026-06-13,16:57:11,Mesa 1,SIGUE OCUPADA,240.0
2026-06-13,16:57:11,Mesa 5,SIGUE OCUPADA,240.0
2026-06-13,16:57:11,Mesa 10,SIGUE OCUPADA,240.0
2026-06-13,16:57:11,Mesa 14,SIGUE OCUPADA,240.0
2026-06-13,16:57:12,Mesa 15,SIGUE OCUPADA,240.6
2026-06-13,16:57:13,Mesa 16,SIGUE OCUPADA,240.0
2026-06-13,16:57:15,Mesa 13,SIGUE OCUPADA,243.0
2026-06-13,16:57:29,Mesa 12,SIGUE OCUPADA,245.1
2026-06-13,16:57:29,Mesa 1,SIGUE OCUPADA,255.0
2026-06-13,16:57:29,Mesa 10,SIGUE OCUPADA,255.0
2026-06-13,16:57:29,Mesa 14,SIGUE OCUPADA,255.0
2026-06-13,16:57:29,Mesa 5,SIGUE OCUPADA,255.0
2026-06-13,16:57:30,Mesa 15,SIGUE OCUPADA,255.6
2026-06-13,16:57:31,Mesa 16,SIGUE OCUPADA,255.0
2026-06-13,16:57:33,Mesa 13,SIGUE OCUPADA,258.0
2026-06-13,16:57:46,Mesa 12,SIGUE OCUPADA,260.1
2026-06-13,16:57:46,Mesa 1,SIGUE OCUPADA,270.0
2026-06-13,16:57:46,Mesa 10,SIGUE OCUPADA,270.0
2026-06-13,16:57:46,Mesa 14,SIGUE OCUPADA,270.0
2026-06-13,16:57:47,Mesa 15,SIGUE OCUPADA,270.6
2026-06-13,16:57:48,Mesa 16,SIGUE OCUPADA,270.0
2026-06-13,16:57:49,Mesa 5,SIGUE OCUPADA,272.0
2026-06-13,16:57:50,Mesa 13,SIGUE OCUPADA,273.0
2026-06-13,16:57:51,Mesa 1,LIBERADA (fin video),273.8
2026-06-13,16:57:51,Mesa 5,LIBERADA (fin video),273.8
2026-06-13,16:57:51,Mesa 10,LIBERADA (fin video),273.8
2026-06-13,16:57:51,Mesa 12,LIBERADA (fin video),264.2
2026-06-13,16:57:51,Mesa 13,LIBERADA (fin video),273.8
2026-06-13,16:57:51,Mesa 14,LIBERADA (fin video),273.8
2026-06-13,16:57:51,Mesa 15,LIBERADA (fin video),273.8
2026-06-13,16:57:51,Mesa 16,LIBERADA (fin video),272.1
2026-06-13,21:37:27,Mesa 1,OCUPADA,0.0
2026-06-13,21:37:27,Mesa 3,OCUPADA,0.0
2026-06-13,21:37:27,Mesa 5,OCUPADA,0.0
2026-06-13,21:37:27,Mesa 8,OCUPADA,0.0
2026-06-13,21:37:27,Mesa 10,OCUPADA,0.0
2026-06-13,21:37:27,Mesa 13,OCUPADA,0.0
2026-06-13,21:37:27,Mesa 14,OCUPADA,0.0
2026-06-13,21:37:27,Mesa 15,OCUPADA,0.0
2026-06-13,21:37:31,Mesa 16,OCUPADA,0.0
2026-06-13,21:37:34,Mesa 9,OCUPADA,0.0
2026-06-13,21:37:40,Mesa 12,OCUPADA,0.0
2026-06-13,21:37:42,Mesa 1,SIGUE OCUPADA,15.0
2026-06-13,21:37:42,Mesa 3,SIGUE OCUPADA,15.0
2026-06-13,21:37:42,Mesa 5,SIGUE OCUPADA,15.0
2026-06-13,21:37:42,Mesa 8,SIGUE OCUPADA,15.0
2026-06-13,21:37:42,Mesa 10,SIGUE OCUPADA,15.0
2026-06-13,21:37:42,Mesa 13,SIGUE OCUPADA,15.0
2026-06-13,21:37:42,Mesa 14,SIGUE OCUPADA,15.0
2026-06-13,21:37:42,Mesa 15,SIGUE OCUPADA,15.0
2026-06-13,21:37:44,Mesa 16,SIGUE OCUPADA,15.0
2026-06-13,21:37:46,Mesa 9,SIGUE OCUPADA,15.0
2026-06-13,21:37:49,Mesa 11,OCUPADA,0.0
2026-06-13,21:37:52,Mesa 12,SIGUE OCUPADA,15.0
2026-06-13,21:37:58,Mesa 1,SIGUE OCUPADA,30.0
2026-06-13,21:37:58,Mesa 3,SIGUE OCUPADA,30.0
2026-06-13,21:37:58,Mesa 5,SIGUE OCUPADA,30.0
2026-06-13,21:37:58,Mesa 8,SIGUE OCUPADA,30.0
2026-06-13,21:37:58,Mesa 10,SIGUE OCUPADA,30.0
2026-06-13,21:37:58,Mesa 13,SIGUE OCUPADA,30.0
2026-06-13,21:37:58,Mesa 14,SIGUE OCUPADA,30.0
2026-06-13,21:37:58,Mesa 15,SIGUE OCUPADA,30.0
2026-06-13,21:38:00,Mesa 16,SIGUE OCUPADA,30.0
2026-06-13,21:38:02,Mesa 11,SIGUE OCUPADA,15.5
2026-06-13,21:38:03,Mesa 9,SIGUE OCUPADA,30.0
2026-06-13,21:38:09,Mesa 12,SIGUE OCUPADA,30.0
2026-06-13,21:38:15,Mesa 1,SIGUE OCUPADA,45.0
2026-06-13,21:38:15,Mesa 3,SIGUE OCUPADA,45.0
2026-06-13,21:38:15,Mesa 5,SIGUE OCUPADA,45.0
2026-06-13,21:38:15,Mesa 8,SIGUE OCUPADA,45.0
2026-06-13,21:38:15,Mesa 10,SIGUE OCUPADA,45.0
2026-06-13,21:38:15,Mesa 13,SIGUE OCUPADA,45.0
2026-06-13,21:38:15,Mesa 14,SIGUE OCUPADA,45.0
2026-06-13,21:38:15,Mesa 15,SIGUE OCUPADA,45.0
2026-06-13,21:38:17,Mesa 16,SIGUE OCUPADA,45.0
2026-06-13,21:38:19,Mesa 11,SIGUE OCUPADA,30.5
2026-06-13,21:38:21,Mesa 9,SIGUE OCUPADA,46.0
2026-06-13,21:38:26,Mesa 12,SIGUE OCUPADA,45.0
2026-06-13,21:38:33,Mesa 1,SIGUE OCUPADA,60.0
2026-06-13,21:38:33,Mesa 5,SIGUE OCUPADA,60.0
2026-06-13,21:38:33,Mesa 8,SIGUE OCUPADA,60.0
2026-06-13,21:38:33,Mesa 10,SIGUE OCUPADA,60.0
2026-06-13,21:38:33,Mesa 14,SIGUE OCUPADA,60.0
2026-06-13,21:38:33,Mesa 15,SIGUE OCUPADA,60.0
2026-06-13,21:38:33,Mesa 13,SIGUE OCUPADA,60.2
2026-06-13,21:38:35,Mesa 16,SIGUE OCUPADA,60.0
2026-06-13,21:38:37,Mesa 11,SIGUE OCUPADA,45.5
2026-06-13,21:38:38,Mesa 3,LIBERADA,64.6
2026-06-13,21:38:39,Mesa 9,SIGUE OCUPADA,61.0
2026-06-13,21:38:46,Mesa 12,SIGUE OCUPADA,61.6
2026-06-13,21:38:50,Mesa 1,SIGUE OCUPADA,75.0
2026-06-13,21:38:50,Mesa 5,SIGUE OCUPADA,75.0
2026-06-13,21:38:50,Mesa 8,SIGUE OCUPADA,75.0
2026-06-13,21:38:50,Mesa 10,SIGUE OCUPADA,75.0
2026-06-13,21:38:50,Mesa 14,SIGUE OCUPADA,75.0
2026-06-13,21:38:50,Mesa 15,SIGUE OCUPADA,75.0
2026-06-13,21:38:50,Mesa 13,SIGUE OCUPADA,75.2
2026-06-13,21:38:52,Mesa 16,SIGUE OCUPADA,75.0
2026-06-13,21:38:54,Mesa 11,SIGUE OCUPADA,60.6
2026-06-13,21:38:56,Mesa 9,SIGUE OCUPADA,76.0
2026-06-13,21:39:04,Mesa 12,SIGUE OCUPADA,77.4
2026-06-13,21:39:05,Mesa 9,LIBERADA,84.0
2026-06-13,21:39:07,Mesa 1,SIGUE OCUPADA,90.0
2026-06-13,21:39:07,Mesa 5,SIGUE OCUPADA,90.0
2026-06-13,21:39:07,Mesa 10,SIGUE OCUPADA,90.0
2026-06-13,21:39:07,Mesa 14,SIGUE OCUPADA,90.0
2026-06-13,21:39:07,Mesa 15,SIGUE OCUPADA,90.0
2026-06-13,21:39:08,Mesa 13,SIGUE OCUPADA,90.2
2026-06-13,21:39:09,Mesa 16,SIGUE OCUPADA,90.0
2026-06-13,21:39:11,Mesa 11,SIGUE OCUPADA,75.6
2026-06-13,21:39:15,Mesa 8,LIBERADA,96.2
2026-06-13,21:39:25,Mesa 12,SIGUE OCUPADA,94.9
2026-06-13,21:39:25,Mesa 1,SIGUE OCUPADA,105.0
2026-06-13,21:39:25,Mesa 5,SIGUE OCUPADA,105.0
2026-06-13,21:39:25,Mesa 10,SIGUE OCUPADA,105.0
2026-06-13,21:39:25,Mesa 14,SIGUE OCUPADA,105.0
2026-06-13,21:39:25,Mesa 15,SIGUE OCUPADA,105.0
2026-06-13,21:39:27,Mesa 16,SIGUE OCUPADA,105.0
2026-06-13,21:39:29,Mesa 13,SIGUE OCUPADA,108.0
2026-06-13,21:39:29,Mesa 11,SIGUE OCUPADA,90.6
2026-06-13,21:39:42,Mesa 12,SIGUE OCUPADA,110.1
2026-06-13,21:39:42,Mesa 1,SIGUE OCUPADA,120.0
2026-06-13,21:39:42,Mesa 5,SIGUE OCUPADA,120.0
2026-06-13,21:39:42,Mesa 10,SIGUE OCUPADA,120.0
2026-06-13,21:39:42,Mesa 14,SIGUE OCUPADA,120.0
2026-06-13,21:39:42,Mesa 15,SIGUE OCUPADA,120.0
2026-06-13,21:39:44,Mesa 16,SIGUE OCUPADA,120.0
2026-06-13,21:39:46,Mesa 13,SIGUE OCUPADA,123.0
2026-06-13,21:39:46,Mesa 11,SIGUE OCUPADA,105.6
2026-06-13,21:39:59,Mesa 12,SIGUE OCUPADA,125.1
2026-06-13,21:39:59,Mesa 1,SIGUE OCUPADA,135.0
2026-06-13,21:39:59,Mesa 5,SIGUE OCUPADA,135.0
2026-06-13,21:39:59,Mesa 10,SIGUE OCUPADA,135.0
2026-06-13,21:39:59,Mesa 14,SIGUE OCUPADA,135.0
2026-06-13,21:39:59,Mesa 15,SIGUE OCUPADA,135.0
2026-06-13,21:40:01,Mesa 16,SIGUE OCUPADA,135.0
2026-06-13,21:40:03,Mesa 13,SIGUE OCUPADA,138.0
2026-06-13,21:40:09,Mesa 11,SIGUE OCUPADA,126.0
2026-06-13,21:40:16,Mesa 12,SIGUE OCUPADA,140.1
2026-06-13,21:40:16,Mesa 1,SIGUE OCUPADA,150.0
2026-06-13,21:40:16,Mesa 5,SIGUE OCUPADA,150.0
2026-06-13,21:40:16,Mesa 10,SIGUE OCUPADA,150.0
2026-06-13,21:40:16,Mesa 14,SIGUE OCUPADA,150.0
2026-06-13,21:40:16,Mesa 15,SIGUE OCUPADA,150.0
2026-06-13,21:40:18,Mesa 16,SIGUE OCUPADA,150.0
2026-06-13,21:40:19,Mesa 9,OCUPADA,0.0
2026-06-13,21:40:20,Mesa 13,SIGUE OCUPADA,153.0
2026-06-13,21:40:28,Mesa 11,SIGUE OCUPADA,142.3
2026-06-13,21:40:32,Mesa 9,SIGUE OCUPADA,15.0
2026-06-13,21:40:33,Mesa 12,SIGUE OCUPADA,155.1
2026-06-13,21:40:34,Mesa 1,SIGUE OCUPADA,165.0
2026-06-13,21:40:34,Mesa 5,SIGUE OCUPADA,165.0
2026-06-13,21:40:34,Mesa 10,SIGUE OCUPADA,165.0
2026-06-13,21:40:34,Mesa 14,SIGUE OCUPADA,165.0
2026-06-13,21:40:34,Mesa 15,SIGUE OCUPADA,165.0
2026-06-13,21:40:36,Mesa 16,SIGUE OCUPADA,165.0
2026-06-13,21:40:37,Mesa 13,SIGUE OCUPADA,168.0
2026-06-13,21:40:48,Mesa 11,SIGUE OCUPADA,157.3
2026-06-13,21:40:49,Mesa 9,LIBERADA,27.0
2026-06-13,21:40:54,Mesa 12,SIGUE OCUPADA,170.1
2026-06-13,21:40:54,Mesa 1,SIGUE OCUPADA,180.0
2026-06-13,21:40:54,Mesa 5,SIGUE OCUPADA,180.0
2026-06-13,21:40:54,Mesa 10,SIGUE OCUPADA,180.0
2026-06-13,21:40:54,Mesa 14,SIGUE OCUPADA,180.0
2026-06-13,21:40:55,Mesa 15,SIGUE OCUPADA,180.6
2026-06-13,21:40:57,Mesa 16,SIGUE OCUPADA,180.0
2026-06-13,21:40:59,Mesa 13,SIGUE OCUPADA,183.0
2026-06-13,21:41:14,Mesa 11,SIGUE OCUPADA,173.8
2026-06-13,21:41:17,Mesa 12,SIGUE OCUPADA,185.1
2026-06-13,21:41:17,Mesa 1,SIGUE OCUPADA,195.0
2026-06-13,21:41:17,Mesa 5,SIGUE OCUPADA,195.0
2026-06-13,21:41:17,Mesa 10,SIGUE OCUPADA,195.0
2026-06-13,21:41:17,Mesa 14,SIGUE OCUPADA,195.0
2026-06-13,21:41:18,Mesa 15,SIGUE OCUPADA,195.6
2026-06-13,21:41:19,Mesa 16,SIGUE OCUPADA,195.0
2026-06-13,21:41:21,Mesa 13,SIGUE OCUPADA,198.0
2026-06-13,21:41:36,Mesa 12,SIGUE OCUPADA,200.1
2026-06-13,21:41:36,Mesa 1,SIGUE OCUPADA,210.0
2026-06-13,21:41:36,Mesa 5,SIGUE OCUPADA,210.0
2026-06-13,21:41:36,Mesa 10,SIGUE OCUPADA,210.0
2026-06-13,21:41:36,Mesa 11,SIGUE OCUPADA,192.0
2026-06-13,21:41:36,Mesa 14,SIGUE OCUPADA,210.0
2026-06-13,21:41:43,Mesa 15,SIGUE OCUPADA,210.6
2026-06-13,21:41:44,Mesa 16,SIGUE OCUPADA,210.0
2026-06-13,21:41:46,Mesa 13,SIGUE OCUPADA,213.0
2026-06-13,21:42:00,Mesa 12,SIGUE OCUPADA,215.1
2026-06-13,21:42:00,Mesa 1,SIGUE OCUPADA,225.0
2026-06-13,21:42:00,Mesa 5,SIGUE OCUPADA,225.0
2026-06-13,21:42:00,Mesa 10,SIGUE OCUPADA,225.0
2026-06-13,21:42:00,Mesa 11,SIGUE OCUPADA,207.0
2026-06-13,21:42:00,Mesa 14,SIGUE OCUPADA,225.0
2026-06-13,21:42:01,Mesa 15,SIGUE OCUPADA,225.6
2026-06-13,21:42:02,Mesa 16,SIGUE OCUPADA,225.0
2026-06-13,21:42:04,Mesa 13,SIGUE OCUPADA,228.0
2026-06-13,21:42:16,Mesa 11,LIBERADA,220.0
2026-06-13,21:42:19,Mesa 12,SIGUE OCUPADA,230.1
2026-06-13,21:42:24,Mesa 1,SIGUE OCUPADA,240.0
2026-06-13,21:42:24,Mesa 5,SIGUE OCUPADA,240.0
2026-06-13,21:42:24,Mesa 10,SIGUE OCUPADA,240.0
2026-06-13,21:42:24,Mesa 14,SIGUE OCUPADA,240.0
2026-06-13,21:42:25,Mesa 15,SIGUE OCUPADA,240.6
2026-06-13,21:42:26,Mesa 16,SIGUE OCUPADA,240.0
2026-06-13,21:42:28,Mesa 13,SIGUE OCUPADA,243.0
2026-06-13,21:42:43,Mesa 12,SIGUE OCUPADA,245.1
2026-06-13,21:42:43,Mesa 1,SIGUE OCUPADA,255.0
2026-06-13,21:42:43,Mesa 10,SIGUE OCUPADA,255.0
2026-06-13,21:42:43,Mesa 14,SIGUE OCUPADA,255.0
2026-06-13,21:42:45,Mesa 5,SIGUE OCUPADA,255.0
2026-06-13,21:42:46,Mesa 15,SIGUE OCUPADA,255.6
2026-06-13,21:42:47,Mesa 16,SIGUE OCUPADA,255.0
2026-06-13,21:42:49,Mesa 13,SIGUE OCUPADA,258.0
2026-06-13,21:43:06,Mesa 12,SIGUE OCUPADA,260.1
2026-06-13,21:43:06,Mesa 1,SIGUE OCUPADA,270.0
2026-06-13,21:43:06,Mesa 10,SIGUE OCUPADA,270.0
2026-06-13,21:43:06,Mesa 14,SIGUE OCUPADA,270.0
2026-06-13,21:43:07,Mesa 15,SIGUE OCUPADA,270.6
2026-06-13,21:43:10,Mesa 16,SIGUE OCUPADA,270.0
2026-06-13,21:43:10,Mesa 5,SIGUE OCUPADA,272.0
2026-06-13,21:43:11,Mesa 13,SIGUE OCUPADA,273.0
2026-06-13,21:43:12,Mesa 1,LIBERADA (fin video),273.8
2026-06-13,21:43:12,Mesa 5,LIBERADA (fin video),273.8
2026-06-13,21:43:12,Mesa 10,LIBERADA (fin video),273.8
2026-06-13,21:43:12,Mesa 12,LIBERADA (fin video),264.2
2026-06-13,21:43:12,Mesa 13,LIBERADA (fin video),273.8
2026-06-13,21:43:12,Mesa 14,LIBERADA (fin video),273.8
